nome,uc,municipio_uc,latitude_uc,longitude_uc,macroregiao,regional
SDO-FBL-96638583-EXXA EXTINTORES LTDA,96638583,RENASCENCA,-26.15867,-52.95543,SDO,FBL
SDO-FBL-102326754-J B PNEUS LTDA EPP,102326754,FRANCISCO BELTRAO,-26.07136,-53.11621,SDO,FBL
SDL-CBN-102318212-VITAMAR CONSULTORIA E EMPREENDIMENTOS IMOBILIARIOS LTDA,102318212,COLOMBO,-25.36094,-49.20777,SDL,CBN
SDC-IRT-100833802-JOEL LUCAS MALANSKI,100833802,FERNANDES PINHEIRO,-25.46262,-50.5452,SDC,IRT
SDC-UVI-45836078-WILLIAM SABATKE,45836078,PALMEIRA,-25.3052,-50.06036,SDC,UVI
SDT-CPO-98218611-RZ INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME,98218611,ITAMBARACA,-23.0093,-50.40746,SDT,CPO
SDN-MGA-98050761-CTR ITAMBE SANEAMENTO LTDA ME,98050761,ITAMBE,-23.6298,-51.97071,SDN,MGA
SDO-FOZ-100319467-CATARATAS ALIMENTOS LTDA,100319467,FOZ DO IGUACU,-25.49419,-54.51245,SDO,FOZ
SDN-MGA-101059663-PROFORTE VIDROS LTDA ME,101059663,MARINGA,-23.40168,-51.8894,SDN,MGA
SDN-MGA-95796720-SIND EMPREGADOS EM ESTABELECIMENTOS BANCARIS DE MGA E REG,95796720,MARINGA,-23.41265,-51.98606,SDN,MGA
SDO-CEL-96505524-PARANA TRIBUNAL DE JUSTICA,96505524,GUARANIACU,-25.09775,-52.86724,SDO,CEL
SDT-CPO-102030227-RICARDO CASTELLAR DE FARIA,102030227,CONGONHINHAS,-23.57907,-50.43573,SDT,CPO
SDO-FOZ-100878024-G T ENTRETENIMENTO E EVENTOS EIRELI ME,100878024,FOZ DO IGUACU,-25.50913,-54.57981,SDO,FOZ
SDC-IRT-66531730-IBEMA COMPANHIA BRASILEIRA DE PAPEL,66531730,TURVO,-24.9338,-51.38707,SDC,IRT
SDN-CMO-100039464-GERALDO LOURENCO SOARES,100039464,UBIRATA,-24.4492,-53.0467,SDN,CMO
SDC-IRT-97575941-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,97575941,RIO AZUL,-25.69395,-50.78089,SDC,IRT
SDL-SJP-95258973-VOLPLAN TRANSPORTES LTDA,95258973,FAZENDA RIO GRANDE,-25.63121,-49.28651,SDL,SJP
SDL-LIT-101937792-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,101937792,MATINHOS,-25.73262,-48.4944,SDL,LIT
SDN-PVI-103843884-F AUGUSTO PEREIRA E CIA LTDA,103843884,PARANAVAI,-23.08105,-52.44995,SDN,PVI
SDL-SJP-92209319-RAIA DROGASIL SA,92209319,SAO JOSE DOS PINHAIS,-25.56988,-49.175,SDL,SJP
SDO-TDO-68656777-COOPERATIVA DE INFRAESTRUTURA E ELETRIFICACAO RURAL DE PALOTINA,68656777,PALOTINA,-24.35944,-53.75089,SDO,TDO
SDT-APA-103520554-CAETANO E VASCONCELOS LTDA,103520554,ARAPONGAS,-23.36963,-51.44643,SDT,APA
SDT-APA-101585586-P H D FORMATURAS LTDA,101585586,SANTA FE,-23.03877,-51.82347,SDT,APA
SDT-APA-102813370-EBC ALIMENTOS EIRELI,102813370,CAMBIRA,-23.58337,-51.5702,SDT,APA
SDT-LNA-94715980-ZANONI INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS EIRELI,94715980,IBIPORA,-23.27553,-51.05932,SDT,LNA
SDT-LNA-102890005-EMBALA 1000 INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS - EI,102890005,LONDRINA,-23.28777,-51.1729,SDT,LNA
SDC-TEL-63359685-R D V INDUSTRIA E COMERCIO DE MOVEIS LTDA,63359685,TELEMACO BORBA,-24.36124,-50.65921,SDC,TEL
SDL-LIT-101941714-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,101941714,MATINHOS,-25.75299,-48.50566,SDL,LIT
SDL-SJP-47182806-CIRCUIBRAS IND COM DE CIRCUITOS IMP PROFISSIONAIS LTDA,47182806,ARAUCARIA,-25.54435,-49.36282,SDL,SJP
SDL-SJP-99650878-C E A MODAS LTDA,99650878,SAO JOSE DOS PINHAIS,-25.53688,-49.20244,SDL,SJP
SDL-CTA-103999450-DRESSALL INDUSTRIA E COMERCIO DE MOVEIS EIRELI,103999450,CURITIBA,-25.43025,-49.33442,SDL,CTA
SDN-CMO-104160020-CLARI LUIZ DE LAZARI,104160020,NOVA CANTU,-24.59745,-52.51661,SDN,CMO
SDL-SJP-103514040-CONEXAO CONSTRUCOES TECNICAS LTDA,103514040,SAO JOSE DOS PINHAIS,-25.47894,-49.14729,SDL,SJP
SDL-CTA-1937987-INSTITUTO NACIONAL DO SEGURO SOCIAL,1937987,CURITIBA,-25.43517,-49.26528,SDL,CTA
SDL-CBN-93589417-BREE EFICIENCIA ENERGETICA S A,93589417,QUATRO BARRAS,-25.37101,-49.0523,SDL,CBN
SDO-FBL-69808260-CEREALISTA AGRICOLA WARMLING LTDA,69808260,SALTO DO LONTRA,-25.78818,-53.30536,SDO,FBL
SDN-MGA-101074000-MUNICIPIO DE MARINGA,101074000,MARINGA,-23.39515,-51.94145,SDN,MGA
SDL-LIT-43570020-FOSPAR S/A,43570020,PARANAGUA,-25.50863,-48.53904,SDL,LIT
SDT-LNA-40701301-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,40701301,ROLANDIA,-23.30577,-51.41711,SDT,LNA
SDL-CTA-38886723-POSITIVO EDUCACIONAL LTDA,38886723,CURITIBA,-25.42136,-49.25074,SDL,CTA
SDO-PTO-101286457-VORTEX ENERGIA LTDA,101286457,BOM SUCESSO DO SUL,-26.03548,-52.92427,SDO,PTO
SDC-UVI-104093498-AGROSEPAC SERRADOS LTDA,104093498,MALLET,-25.86906,-50.81352,SDC,UVI
SDN-PVI-71385770-FRANCISCO CORREA OLARIA,71385770,SANTA MONICA,-23.17197,-53.09409,SDN,PVI
SDL-CTA-105187283-C E A MODAS LTDA,105187283,CURITIBA,-25.42784,-49.21479,SDL,CTA
SDC-PGO-104344318-SONIA DO ROCIO RODRIGUES DA SILVA E CIA LTDA,104344318,PONTA GROSSA,-25.07484,-50.15292,SDC,PGO
SDC-UVI-104431571-HOBI S/A - MINERACAO DE AREIA E CONCRETO,104431571,PALMEIRA,-25.33797,-49.88256,SDC,UVI
SDL-CTA-80633811-ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,80633811,CURITIBA,-25.43601,-49.26086,SDL,CTA
SDL-SJP-103875190-CEBAL COMERCIO DE CEREAIS BALSA NOVA LTDA,103875190,BALSA NOVA,-25.57401,-49.61277,SDL,SJP
SDT-LNA-104981350-M. A. F. MONTEZUMA FILHO AVIACAO - EIRELI,104981350,IBIPORA,-23.28698,-51.09092,SDT,LNA
SDO-TDO-36707899-COOP DE ELETRIF E DESENV ECONOMICO DE MAL CDO RONDON CERCAR,36707899,MERCEDES,-24.40504,-54.15599,SDO,TDO
SDL-CBN-95971777-GICEL FABRICACAO E SERVICOS EM PRODUTOS DE METAL LTDA,95971777,PINHAIS,-25.42598,-49.19082,SDL,CBN
SDL-SJP-104197471-R A NASATTO,104197471,SAO JOSE DOS PINHAIS,-25.58802,-49.17787,SDL,SJP
SDC-PGO-101337990-HIDRELETRICA PULO LTDA ME,101337990,CASTRO,-24.71669,-50.13981,SDC,PGO
SDO-CEL-105086940-CIT SERVICOS DE RADIOLOGIA EIRELI,105086940,CASCAVEL,-24.94637,-53.45075,SDO,CEL
SDC-UVI-105232718-DUBOB S LANCHONETE LTDA,105232718,PORTO UNIAO,-26.23417,-51.08547,SDC,UVI
SDL-SJP-104050853-MUNICIPIO DE SAO JOSE DOS PINHAIS,104050853,SAO JOSE DOS PINHAIS,-25.48368,-49.15189,SDL,SJP
SDL-SJP-105478350-IRMAOS MUFFATO CIA LTDA,105478350,ARAUCARIA,-25.5779,-49.39577,SDL,SJP
SDL-SJP-54854105-ATRIO HOTEIS S A,54854105,SAO JOSE DOS PINHAIS,-25.5359,-49.19259,SDL,SJP
SDL-CTA-93210183-BALAROTI COMERCIO DE MATERIAIS DE CONSTRUCAO S A,93210183,CURITIBA,-25.46474,-49.23397,SDL,CTA
SDC-PGO-75782782-LAVEBRAS GESTAO DE TEXTEIS S A,75782782,CARAMBEI,-24.95331,-50.10951,SDC,PGO
SDT-APA-78449057-CERAMICA PINHAL LTDA,78449057,CANDIDO DE ABREU,-24.5414,-51.39785,SDT,APA
SDT-APA-90527763-NACIONAL GAS BUTANO DISTRIBUIDORA LTDA,90527763,APUCARANA,-23.52171,-51.43977,SDT,APA
SDC-IRT-63486458-CERAMICA ERECHIM LTDA,63486458,PRUDENTOPOLIS,-25.25954,-51.07555,SDC,IRT
SDL-CBN-90860446-ARGAFACIL DO BRASIL ARGAMASSAS LTDA ME,90860446,ALMIRANTE TAMANDARE,-25.32162,-49.29861,SDL,CBN
SDC-UVI-83496742-SUPERMERCADO REVIWER LTDA,83496742,PORTO UNIAO,-26.25261,-51.06979,SDC,UVI
SDC-IRT-56083688-ESTEFANO REMLINGER,56083688,PINHAO,-25.79012,-51.83701,SDC,IRT
SDL-CTA-84620978-VINICOLA DURIGAN LTDA,84620978,CURITIBA,-25.40306,-49.33046,SDL,CTA
SDL-CTA-32553161-INSTITUTO MUNICIPAL DE ADMINISTRACAO PUBLICA,32553161,CURITIBA,-25.42646,-49.30917,SDL,CTA
SDL-CTA-1944231-HOSPITAL NOVO MUNDO EIRELI,1944231,CURITIBA,-25.48698,-49.2948,SDL,CTA
SDL-CBN-99386860-TEMPEX INDUSTRIA E COMERCIO DE VIDROS LTDA ME,99386860,PINHAIS,-25.43108,-49.17723,SDL,CBN
SDL-CTA-68548427-AUTO POSTO TEX MARKET LTDA,68548427,CURITIBA,-25.44944,-49.31886,SDL,CTA
SDL-SJP-42088690-MAGIUS METALURGICA INDUSTRIAL S A,42088690,SAO JOSE DOS PINHAIS,-25.51603,-49.18519,SDL,SJP
SDT-APA-90760760-APUCARANA AMBIENTAL LTDA ME,90760760,APUCARANA,-23.52283,-51.44003,SDT,APA
SDL-CBN-47023090-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,47023090,ALMIRANTE TAMANDARE,-25.34808,-49.28223,SDL,CBN
SDO-FOZ-76921840-HOTEL VIALE CATARATAS LTDA,76921840,FOZ DO IGUACU,-25.56131,-54.56238,SDO,FOZ
SDN-MGA-21573875-ITAU UNIBANCO SA,21573875,MARINGA,-23.42134,-51.94366,SDN,MGA
SDN-MGA-44952015-COCAMAR COOPERATIVA AGROINDUSTRIAL,44952015,FLORESTA,-23.60483,-52.0815,SDN,MGA
SDL-CBN-74501763-CALPLAN INDUSTRIA COMERCIO DE CALCARIOS LTDA ME,74501763,ALMIRANTE TAMANDARE,-25.3009,-49.30448,SDL,CBN
SDL-CTA-99211688-CONDOR SUPER CENTER LTDA,99211688,CURITIBA,-25.46118,-49.34694,SDL,CTA
SDT-APA-40636399-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,40636399,APUCARANA,-23.61119,-51.41661,SDT,APA
SDC-IRT-60730781-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,60730781,IVAI,-25.0141,-50.8641,SDC,IRT
SDO-CEL-56423675-ARAPE COMERCIO DE ALIMENTOS LTDA,56423675,CASCAVEL,-24.95051,-53.47715,SDO,CEL
SDO-FBL-47989050-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,47989050,SAO JOAO,-25.80718,-52.69136,SDO,FBL
SDL-CTA-98929879-DISTRIBUIDORA CURITIBANA DE FRUTAS E LEGUMES LTDA,98929879,CURITIBA,-25.58362,-49.27776,SDL,CTA
SDL-SJP-61436887-HUBNER COMPONENTES E SISTEMAS AUTOMOTIVOS S A,61436887,ARAUCARIA,-25.54277,-49.35833,SDL,SJP
SDN-PVI-72270551-FRIGORIFICO JR LTDA,72270551,LOANDA,-22.95735,-53.15777,SDN,PVI
SDL-SJP-46886028-MADEIREIRA COSTA E PALU LTDA EPP,46886028,MANDIRITUBA,-25.79166,-49.31897,SDL,SJP
SDO-FBL-71746099-IRMAOS NETTO LTDA,71746099,BARRACAO,-26.25172,-53.63916,SDO,FBL
SDO-TDO-55772838-COOP DE ELETRIF E DESENV ECONOMICO DE MAL CDO RONDON CERCAR,55772838,MERCEDES,-24.44911,-54.14815,SDO,TDO
SDL-CTA-1945890-HOTEL PALACEMAR LTDA ME,1945890,CURITIBA,-25.52079,-49.22773,SDL,CTA
SDT-APA-19452748-COAMO AGROINDUSTRIAL COOPERATIVA,19452748,MANOEL RIBAS,-24.5155,-51.68392,SDT,APA
SDO-FBL-23934689-AVICOLA CARMINATTI LTDA,23934689,SANTO ANTONIO DO SUDOESTE,-26.06525,-53.71954,SDO,FBL
SDT-LNA-33082073-BANCO DO BRASIL SA,33082073,CAMBE,-23.27795,-51.27937,SDT,LNA
SDN-MGA-87398729-INDUSTRIA E COMERCIO DE CONFECCOES CIDADE VERDE LTDA ME,87398729,PAICANDU,-23.45642,-52.05774,SDN,MGA
SDN-PVI-42927277-ANDREA C B M PETERMANN ME,42927277,SAO CARLOS DO IVAI,-23.32306,-52.475,SDN,PVI
SDC-PGO-43265367-BENEFICIADORA DE BATATAS VILA VELHA LTDA EPP,43265367,PONTA GROSSA,-25.16397,-50.11759,SDC,PGO
SDL-CTA-76061086-OI S.A. - EM RECUPERACAO JUDICIAL,76061086,CURITIBA,-25.38153,-49.32749,SDL,CTA
SDL-CBN-77701720-BORDEAUX COMERCIO DE TINTAS E VERNIZES LTDA,77701720,COLOMBO,-25.38752,-49.16543,SDL,CBN
SDC-PGO-44873107-LUPA INDUSTRIA E COMERCIO DE FERTILIZANTES ORGANICOS EIRELI,44873107,JAGUARIAIVA,-24.25409,-49.67675,SDC,PGO
SDL-SJP-22542353-SEARA ALIMENTOS LTDA,22542353,LAPA,-25.7786,-49.79116,SDL,SJP
SDO-FBL-40839176-IVONEI ZOTTI E CIA LTDA,40839176,SAO JORGE DOESTE,-25.73085,-52.86487,SDO,FBL
SDC-TEL-90544307-RODOLFO HEIL E CIA LTDA,90544307,RESERVA,-24.64741,-50.85687,SDC,TEL
SDC-UVI-63196794-SAMUEL FALK FIORELLI,63196794,BITURUNA,-26.16322,-51.53804,SDC,UVI
SDN-MGA-8084661-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,8084661,MARINGA,-23.42839,-51.96003,SDN,MGA
SDN-MGA-40358402-ROCCO INDUSTRIA E COMERCIO DE COMPENSADOS ANATOMICOS LTDA,40358402,MARINGA,-23.41027,-51.88046,SDN,MGA
SDL-SJP-40863581-LINCK MAQUINAS SA,40863581,SAO JOSE DOS PINHAIS,-25.54461,-49.14996,SDL,SJP
SDC-UVI-78672260-INDUSTRIA E COMERCIO DE MADEIRAS RIO CLARO LTDA,78672260,MALLET,-25.93828,-50.68749,SDC,UVI
SDL-CTA-59426330-ROMEU VITTO E CIA LTDA,59426330,CURITIBA,-25.47684,-49.2504,SDL,CTA
SDN-UMU-89116194-C VALE COOPERATIVA AGROINDUSTRIAL,89116194,UMUARAMA,-23.83461,-53.35518,SDN,UMU
SDO-FOZ-49317520-LAR COOPERATIVA AGROINDUSTRIAL,49317520,ITAIPULANDIA,-25.13852,-54.30374,SDO,FOZ
SDC-PGO-74323598-SOUTO CONSTRUCOES LTDA,74323598,PONTA GROSSA,-25.14626,-50.14809,SDC,PGO
SDL-CTA-42485452-CIRAM SERVICOS LTDA EPP,42485452,CURITIBA,-25.42719,-49.24585,SDL,CTA
SDT-LNA-43085270-BANCO SANTANDER (BRASIL) S.A.,43085270,LONDRINA,-23.31203,-51.16595,SDT,LNA
SDL-SJP-56377827-AUTO VIACAO SAO JOSE DOS PINHAIS LTDA,56377827,SAO JOSE DOS PINHAIS,-25.5265,-49.1927,SDL,SJP
SDL-SJP-34184597-EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA INFRAERO,34184597,SAO JOSE DOS PINHAIS,-25.53806,-49.17594,SDL,SJP
SDL-CTA-68302509-PROCONSULT PROJETO CONSULTORIA E CONSTRUCAO LTDA,68302509,CURITIBA,-25.4461,-49.30206,SDL,CTA
SDL-CTA-70233985-FUNDO MUNICIPAL DA SAUDE,70233985,CURITIBA,-25.55807,-49.26114,SDL,CTA
SDO-PTO-45929106-BERTONCELLI E FILHOS LTDA,45929106,CHOPINZINHO,-25.82181,-52.58592,SDO,PTO
SDT-APA-37208489-SAM JEANS CONFECCOES LTDA ME,37208489,LOBATO,-23.01399,-51.95168,SDT,APA
SDC-PGO-63072521-ARENA MINERACAO E ASFALTOS LTDA,63072521,PONTA GROSSA,-25.14931,-49.88362,SDC,PGO
SDC-IRT-92500579-CAIXA ECONOMICA FEDERAL,92500579,IMBITUVA,-25.23072,-50.60707,SDC,IRT
SDL-CBN-47960353-CAMPO RICO BRASIL COMERCIO DE FERTILIZANTES S A,47960353,ALMIRANTE TAMANDARE,-25.27385,-49.33992,SDL,CBN
SDO-FOZ-85818984-HIPER GRAOS COMERCIO DE ALIMENTOS EIRELI,85818984,DIAMANTE DO OESTE,-24.94232,-54.10078,SDO,FOZ
SDL-CTA-80958141-PET CENTER COMERCIO E PARTICIPACOES S A,80958141,CURITIBA,-25.44895,-49.30328,SDL,CTA
SDL-CTA-87741024-IMOBILIARIA DALL OGLIO LTDA EPP,87741024,CURITIBA,-25.49591,-49.32504,SDL,CTA
SDL-CTA-66057426-POSTOS PELANDA COMBUSTIVEIS LTDA,66057426,CURITIBA,-25.48277,-49.3474,SDL,CTA
SDC-PGO-39977668-EDIMIR SCHEIBEL,39977668,PONTA GROSSA,-25.13543,-50.10761,SDC,PGO
SDN-MGA-86595997-EBC EMPRESA BRASILEIRA DE COMERCIALIZACAO LTDA,86595997,MARINGA,-23.45709,-51.9877,SDN,MGA
SDL-SJP-88243990-PROCOPIO EMBALAGENS LTDA,88243990,ARAUCARIA,-25.55608,-49.37557,SDL,SJP
SDL-SJP-88242927-ALCABRAS INDUSTRIA E COMERCIO LTDA,88242927,ARAUCARIA,-25.55603,-49.37599,SDL,SJP
SDC-PGO-30102626-SERVICO SOCIAL DO COMERCIO SESC AR PARANA,30102626,PONTA GROSSA,-25.10448,-50.16588,SDC,PGO
SDN-MGA-57471908-UNIFAMMA UNIAO DE FACULDADES METROPOLITANAS DE MARINGA LTDA,57471908,MARINGA,-23.4193,-51.92998,SDN,MGA
SDN-MGA-73504521-LIM LOGISTICA E IMOVEIS MARINGA LTDA,73504521,MARINGA,-23.4265,-51.97058,SDN,MGA
SDN-PVI-46446400-R J GAZOLLA EIRELI,46446400,NOVA ESPERANCA,-23.18013,-52.20838,SDN,PVI
SDT-APA-14671638-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,14671638,SAO PEDRO DO IVAI,-23.85605,-51.86879,SDT,APA
SDN-PVI-45922217-MUNICIPIO DE LOANDA,45922217,LOANDA,-22.93194,-53.13014,SDN,PVI
SDL-CTA-45455023-MUNICIPIO DE CURITIBA,45455023,CURITIBA,-25.41703,-49.26913,SDL,CTA
SDC-UVI-92320090-CAIXA ECONOMICA FEDERAL,92320090,UNIAO DA VITORIA,-26.2319,-51.09056,SDC,UVI
SDT-APA-73297461-CERAMICA BUSS LTDA ME,73297461,MANOEL RIBAS,-24.5169,-51.48048,SDT,APA
SDN-MGA-59487437-BORRACHAS XETAL COMERCIO E RECICLAGEM LTDA,59487437,MARINGA,-23.44932,-51.99388,SDN,MGA
SDL-SJP-99541912-IDX INDUSTRIA DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO LTDA,99541912,SAO JOSE DOS PINHAIS,-25.53705,-49.15235,SDL,SJP
SDN-MGA-93294883-USINA 01 RECICLAGEM DE PRODUTOS SOLIDOS LTDA,93294883,MARINGA,-23.42621,-51.89275,SDN,MGA
SDN-MGA-45660336-RECCO RECCO E CIA LTDA,45660336,MARINGA,-23.42263,-51.91024,SDN,MGA
SDL-CTA-74105043-KLM BRASIL ALIMENTOS LTDA,74105043,CURITIBA,-25.49351,-49.34237,SDL,CTA
SDO-FOZ-47021802-HOSPITAL SAO CARLOS DE MEDIANEIRA LTDA,47021802,MEDIANEIRA,-25.28307,-54.09696,SDO,FOZ
SDO-FBL-98902946-MUNICIPIO DE RENASCENCA,98902946,RENASCENCA,-26.16114,-52.96481,SDO,FBL
SDT-LNA-34307486-ASSOCIACAO BANESTADO,34307486,LONDRINA,-23.28486,-51.22636,SDT,LNA
SDO-TDO-95675744-S J A MENDES PEIXARIA EPP,95675744,ASSIS CHATEAUBRIAND,-24.39764,-53.51318,SDO,TDO
SDT-CPO-42790220-L D P DE MORAIS E CIA LTDA ME,42790220,ASSAI,-23.38501,-50.83764,SDT,CPO
SDT-APA-85271799-MADEIREIRA DOIS PRIMOS LTDA EPP,85271799,ASTORGA,-23.25229,-51.65811,SDT,APA
SDL-SJP-28771346-MULTILIT FIBROCIMENTO LTDA,28771346,SAO JOSE DOS PINHAIS,-25.49329,-49.15771,SDL,SJP
SDN-UMU-44413866-LAVANDERIA E TINTURARIA LAVINORTE LTDA,44413866,CIANORTE,-23.66772,-52.58625,SDN,UMU
SDO-CEL-78107512-INSTITUTO AGRONOMICO DO PARANA IAPAR,78107512,SANTA TEREZA DO OESTE,-25.08995,-53.58982,SDO,CEL
SDL-CTA-1941445-COPEL GERACAO E TRANSMISSAO S A,1941445,CURITIBA,-25.43145,-49.30266,SDL,CTA
SDC-PGO-45894558-BETHANIA IND E COM DE ARTEFATOS PLASTICOS LTDA,45894558,PIRAI DO SUL,-24.56998,-49.93355,SDC,PGO
SDL-LIT-79201814-CAP LOGISTICA FRIGORIFICADA SA,79201814,PARANAGUA,-25.54903,-48.55251,SDL,LIT
SDN-UMU-90689860-MINERACAO SAO TOME LTDA,90689860,SAO TOME,-23.48334,-52.60805,SDN,UMU
SDL-SJP-69958009-COOPERATIVA AGROINDUSTRIAL BOM JESUS,69958009,CONTENDA,-25.68443,-49.52732,SDL,SJP
SDO-TDO-65647505-MCL PECAS AGRICOLAS LTDA,65647505,PALOTINA,-24.30201,-53.83417,SDO,TDO
SDT-LNA-86596985-ZEN TOYS INDUSTRIA E COMERCIO DE BRINQUEDOS LTDA,86596985,ROLANDIA,-23.30391,-51.3445,SDT,LNA
SDO-TDO-73985929-GASPERINI E CIA LTDA,73985929,SAO PEDRO DO IGUACU,-24.93295,-53.85669,SDO,TDO
SDL-CTA-37318640-CAMARA MUNICIPAL DE CURITIBA,37318640,CURITIBA,-25.43659,-49.26758,SDL,CTA
SDT-APA-62202740-CONESUL INDUSTRIA DE ALIMENTOS LTDA,62202740,ASTORGA,-23.22141,-51.68607,SDT,APA
SDN-PVI-92474799-CLAUDIO DIONISIO SANTANA ME,92474799,LOANDA,-22.92941,-53.11809,SDN,PVI
SDL-SJP-76321410-PALMARES INDUSTRIA METALURGICA LTDA,76321410,SAO JOSE DOS PINHAIS,-25.51335,-49.17263,SDL,SJP
SDT-LNA-83911529-A CONTATO INDUSTRIA CERAMICA ME,83911529,JATAIZINHO,-23.26565,-50.97185,SDT,LNA
SDT-LNA-82277931-PANIFICADORA E CONFEITARIA COFFEE HOUSE LTDA,82277931,LONDRINA,-23.3474,-51.14759,SDT,LNA
SDN-MGA-63994607-IRMAOS MUFFATO CIA LTDA,63994607,MARINGA,-23.4233,-51.93243,SDN,MGA
SDL-SJP-86353349-PERFIMEC CENTRO DE SERVICOS EM ACO SA,86353349,SAO JOSE DOS PINHAIS,-25.56307,-49.14745,SDL,SJP
SDT-LNA-61615072-REBOUCAS INDUSTRIA DE PLASTICOS EIRELI,61615072,LONDRINA,-23.29464,-51.22121,SDT,LNA
SDL-SJP-82286817-KATOEN NATIE DO BRASIL LTDA,82286817,ARAUCARIA,-25.5629,-49.3906,SDL,SJP
SDL-SJP-41373600-ZANINI DO BRASIL LTDA,41373600,SAO JOSE DOS PINHAIS,-25.50129,-49.14944,SDL,SJP
SDO-TDO-34919147-AGROPAR COOPERATIVA AGROINDUSTRIAL DO MEDIO OESTE DO PARANA,34919147,ASSIS CHATEAUBRIAND,-24.39543,-53.51822,SDO,TDO
SDO-TDO-42707528-FUNDACAO ASSIS GURGACZ,42707528,TOLEDO,-24.72199,-53.76112,SDO,TDO
SDT-LNA-71774351-J BORTOTO GRAFICA E EDITORA LTDA,71774351,LONDRINA,-23.30065,-51.19519,SDT,LNA
SDL-SJP-92343775-SUPERMERCADOS BARCELON LTDA,92343775,LAPA,-25.76763,-49.72913,SDL,SJP
SDO-FBL-72124776-SERGIO DE CARLI E CIA LTDA,72124776,AMPERE,-25.8896,-53.46289,SDO,FBL
SDL-SJP-47077565-SUPERSTAMP ESTAMPARIA INDUSTRIAL LTDA,47077565,ARAUCARIA,-25.51953,-49.34332,SDL,SJP
SDL-SJP-79521630-CERAMICA KUREKE LTDA,79521630,SAO JOSE DOS PINHAIS,-25.63134,-49.24997,SDL,SJP
SDL-CTA-77731255-FERRARIA EMBALAGENS PLASTICAS LTDA,77731255,CURITIBA,-25.46334,-49.36464,SDL,CTA
SDL-CTA-73997420-SUPERMERCADO JACOMAR LTDA,73997420,CURITIBA,-25.48148,-49.22415,SDL,CTA
SDC-PGO-74212036-METALURGICA WALUS LTDA,74212036,PONTA GROSSA,-25.06113,-50.16699,SDC,PGO
SDL-CTA-91708656-FORMULA COMERCIO DE AUTOMOVEIS LTDA,91708656,CURITIBA,-25.43379,-49.30812,SDL,CTA
SDO-FOZ-71733507-IMPORTADORA NICKEL LTDA,71733507,MATELANDIA,-25.24225,-53.9736,SDO,FOZ
SDC-TEL-75403943-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,75403943,VENTANIA,-24.22354,-50.19943,SDC,TEL
SDC-TEL-65251741-ANTONIO LOBASCZ E CIA LTDA,65251741,RESERVA,-24.64871,-50.84882,SDC,TEL
SDN-UMU-68258208-LATICINIO SIMIONATO LTDA,68258208,TERRA BOA,-23.76007,-52.44523,SDN,UMU
SDL-SJP-44690401-CSM CALDERARIA SANEAMENTO E MONTAGENS LTDA,44690401,ARAUCARIA,-25.53094,-49.35822,SDL,SJP
SDO-TDO-27678571-MUNICIPIO DE MARECHAL CANDIDO RONDON,27678571,MARECHAL CANDIDO RONDON,-24.49099,-54.31407,SDO,TDO
SDL-CTA-36330159-ALUMICOLOR ANODIZADORA DE ALUMINIOS LTDA,36330159,CURITIBA,-25.49211,-49.23203,SDL,CTA
SDL-SJP-77725530-FOCUS TECNOLOGIA DE PLASTICOS SA,77725530,SAO JOSE DOS PINHAIS,-25.60718,-49.17468,SDL,SJP
SDO-CEL-44640579-COPEL GERACAO E TRANSMISSAO S A,44640579,CASCAVEL,-25.03076,-53.53158,SDO,CEL
SDO-FOZ-98998633-ILHA DO SOL AGENCIA DE VIAGENS LTDA,98998633,FOZ DO IGUACU,-25.6517,-54.43814,SDO,FOZ
SDL-CTA-81632991-HOSPITAL DAS NACOES LTDA,81632991,CURITIBA,-25.42834,-49.24088,SDL,CTA
SDO-CEL-30237017-COPEL DISTRIBUICAO S A,30237017,CASCAVEL,-24.96529,-53.45526,SDO,CEL
SDT-APA-36430080-V L MUNHOZ E CIA LTDA,36430080,ARAPONGAS,-23.38411,-51.4197,SDT,APA
SDC-TEL-85222046-MUNICIPIO DE ORTIGUEIRA,85222046,ORTIGUEIRA,-24.20925,-50.92672,SDC,TEL
SDL-SJP-92081282-SPECIAL CURE IND COM DE LAMPADAS EQUIPAMENTOS ULTRAVIOLETA LTDA,92081282,ARAUCARIA,-25.57443,-49.38362,SDL,SJP
SDC-PGO-49876430-LOJAS AMERICANAS S A,49876430,PONTA GROSSA,-25.0955,-50.15237,SDC,PGO
