MES,ANO,REGIONAL,NOM_MUN_RLF,AREA,AREA_WF,UC,TENSAO_ES,TENSAO_FAT,TIPO_SS,SUB_TIPO_SS,TIPO_OS,SUB_TIPO_OS,DESCRICAO_OS,NUM_SS,NOM_USU_SITU_COS,COD_SITU_COS,DATA_CMPT_ORIG_OS,DATA_SITU_COS,DATA_CONCL_SERV_OS,DATA_LIM_OS,COD_MOTI_REJ_RRO,ETAPA,DES_OBS_ATDE_CMI,DES_OBS_EXEC_SERV_CMI,NOM_USU_INC_COS,DATA_PROGM_COS,NOM_USU_PROGM_COS
6,23,CSL,PIRAI DO SUL,11113,MEDICAO CENTRO-SUL,97448273,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310211,UE_SODR4,CO,01/06/2023,05/06/2023 13:36:02,05/06/2023 10:55:00,06-JUN-23,,74.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA REALIZADA,C048254,01/06/2023 09:29:00,C048254
6,23,LES,ITAPERUCU,11213,MEDICAO LESTE,104523956,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234616468467,UE_SODR0,CO,02/06/2023,05/06/2023 14:26:03,05/06/2023 14:09:00,07-JUN-23,,77.0,REALIZAR LEITURA GRUPO A. SEM TM., ,C048254,02/06/2023 11:25:32,C048254
6,23,CSL,IMBITUVA,11113,MEDICAO CENTRO-SUL,41602358,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310328,UE_SODR2,CO,01/06/2023,05/06/2023 13:49:04,05/06/2023 13:36:00,06-JUN-23,,77.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", EXECUTADO CONFORME SOLICITADO.,C048254,01/06/2023 09:29:00,C048254
6,23,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,95430903,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310357,UE_SODR0,CO,01/06/2023,05/06/2023 16:40:06,05/06/2023 14:32:00,06-JUN-23,,68.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", PK,C048254,01/06/2023 09:29:00,C048254
6,23,CSL,CRUZ MACHADO,11113,MEDICAO CENTRO-SUL,52378217,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310388,UE_SODR1,CO,01/06/2023,05/06/2023 17:05:08,05/06/2023 15:03:00,06-JUN-23,,67.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA RECUPERADA,C048254,01/06/2023 09:29:00,C048254
6,23,CSL,CASTRO,11113,MEDICAO CENTRO-SUL,107874741,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310405,UE_SODR4,CO,01/06/2023,05/06/2023 09:23:06,05/06/2023 09:21:00,06-JUN-23,,74.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,TUPASSI,114051,AGENCIA TOLEDO,110140621,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310409,UE_SODR4,CO,01/06/2023,05/06/2023 15:57:04,05/06/2023 10:55:00,06-JUN-23,,67.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,SANTA MARIANA,115021,AGENCIA CORNELIO PROCOPIO,97113611,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310453,UE_SODR1,CO,01/06/2023,05/06/2023 17:57:03,05/06/2023 17:14:00,06-JUN-23,,74.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA OK,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,ARAPONGAS,115012,AGENCIA ARAPONGAS,19451610,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310457,UE_SODR3,CO,01/06/2023,05/06/2023 16:03:03,05/06/2023 15:55:00,06-JUN-23,,77.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", - LEITURA OK.,C048254,01/06/2023 09:29:00,C048254
6,23,OES,TRES BARRAS DO PARANA,114021,AGENCIA CASCAVEL,103337300,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310760,UE_SODR1,CO,01/06/2023,05/06/2023 07:16:01,02/06/2023 16:22:00,06-JUN-23,,77.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA OK,C048254,01/06/2023 09:29:00,C048254
6,23,OES,TRES BARRAS DO PARANA,114021,AGENCIA CASCAVEL,103284770,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310762,UE_SODR2,CO,01/06/2023,05/06/2023 07:16:01,02/06/2023 16:00:00,06-JUN-23,,77.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA OK,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,ARAPONGAS,115012,AGENCIA ARAPONGAS,97102610,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609304032,UE_SODR0,CO,01/06/2023,05/06/2023 18:05:03,05/06/2023 17:12:00,06-JUN-23,,6.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", - LEITURA OK.,C048254,01/06/2023 09:29:00,C048254
6,23,CSL,CRUZ MACHADO,11113,MEDICAO CENTRO-SUL,65411269,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609304043,UE_SODR0,CO,01/06/2023,05/06/2023 17:05:06,05/06/2023 15:39:00,06-JUN-23,,67.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA RECUPERADA,C048254,01/06/2023 09:29:00,C048254
6,23,OES,CAPANEMA,114043,AGENCIA REALEZA,106653741,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310772,UE_SODR0,CO,01/06/2023,05/06/2023 18:15:03,05/06/2023 11:41:00,06-JUN-23,,41.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,PLANALTO,114043,AGENCIA REALEZA,106706403,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310794,UE_SODR4,CO,01/06/2023,05/06/2023 18:15:02,05/06/2023 10:36:00,06-JUN-23,,75.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,IGUARACU,115012,AGENCIA ARAPONGAS,13174100,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303970,UE_SODR1,CO,01/06/2023,05/06/2023 13:18:02,05/06/2023 11:56:00,06-JUN-23,,73.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA REALIZADA,C048254,01/06/2023 09:29:00,C048254
6,23,CSL,INACIO MARTINS,11113,MEDICAO CENTRO-SUL,96356154,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303990,UE_SODR3,CO,01/06/2023,05/06/2023 14:38:03,05/06/2023 14:27:00,06-JUN-23,,76.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,CSL,IVAI,11113,MEDICAO CENTRO-SUL,108841995,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310719,UE_SODR2,CO,01/06/2023,05/06/2023 11:34:04,05/06/2023 11:19:00,06-JUN-23,,41.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", EXECUTADO CONFORME SOLICITADO.,C048254,01/06/2023 09:29:00,C048254
6,23,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,52107477,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310721,UE_SODR1,CO,01/06/2023,05/06/2023 12:09:03,05/06/2023 11:47:00,06-JUN-23,,76.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK,C048254,01/06/2023 09:29:00,C048254
6,23,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,70226822,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303818,UE_SODR2,CO,01/06/2023,05/06/2023 16:47:02,05/06/2023 16:45:00,06-JUN-23,,74.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK,C048254,01/06/2023 09:28:00,C048254
6,23,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,40652548,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303821,UE_SODR4,CO,01/06/2023,05/06/2023 17:56:02,05/06/2023 15:29:00,06-JUN-23,,41.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:28:00,C048254
6,23,OES,SANTA TEREZINHA DE ITAIPU,114031,AGENCIA FOZ DO IGUACU,43227350,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303844,UE_SODR1,CO,01/06/2023,05/06/2023 16:29:04,05/06/2023 15:22:00,06-JUN-23,,77.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,CARLOPOLIS,115023,AGENCIA SANTO ANTONIO DA PLATINA,12738840,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310581,UE_SODR2,CO,01/06/2023,05/06/2023 14:02:06,05/06/2023 13:59:00,06-JUN-23,,41.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,SERTANEJA,115021,AGENCIA CORNELIO PROCOPIO,33237670,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303814,UE_SODR0,CO,01/06/2023,05/06/2023 13:30:04,05/06/2023 12:01:00,06-JUN-23,,73.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA OK,C048254,01/06/2023 09:28:00,C048254
6,23,CSL,ANTONIO OLINTO,11113,MEDICAO CENTRO-SUL,108265609,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310709,UE_SODR4,CO,01/06/2023,05/06/2023 10:54:05,05/06/2023 10:35:00,06-JUN-23,,61.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA RECUPERADA,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,48085227,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609304006,UE_SODR2,CO,01/06/2023,03/06/2023 14:16:03,03/06/2023 12:00:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,44118082,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303994,UE_SODR1,CO,01/06/2023,03/06/2023 15:26:03,03/06/2023 15:25:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,59551623,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310732,UE_SODR4,CO,01/06/2023,03/06/2023 10:39:03,03/06/2023 10:37:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,76533522,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310734,UE_SODR0,CO,01/06/2023,03/06/2023 10:29:02,03/06/2023 10:11:00,06-JUN-23,,59.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,92732127,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310738,UE_SODR1,CO,01/06/2023,03/06/2023 10:29:01,03/06/2023 09:50:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,83284761,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310132,UE_SODR0,CO,01/06/2023,03/06/2023 11:33:02,03/06/2023 11:08:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,CERRO AZUL,11213,MEDICAO LESTE,45593574,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310553,UE_SODR4,CO,01/06/2023,03/06/2023 15:31:04,03/06/2023 15:30:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,91881340,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310555,UE_SODR1,CO,01/06/2023,03/06/2023 10:38:02,03/06/2023 10:22:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,TUNAS DO PARANA,11213,MEDICAO LESTE,78665213,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310636,UE_SODR4,CO,01/06/2023,03/06/2023 14:17:02,03/06/2023 13:31:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,CERRO AZUL,11213,MEDICAO LESTE,105913235,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310199,UE_SODR3,CO,01/06/2023,03/06/2023 14:16:03,03/06/2023 12:49:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,CERRO AZUL,11213,MEDICAO LESTE,103086412,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310542,UE_SODR0,CO,01/06/2023,03/06/2023 16:56:02,03/06/2023 16:55:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,CSL,PONTA GROSSA,11113,MEDICAO CENTRO-SUL,91355540,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310987,UE_SODR1,CO,01/06/2023,02/06/2023 11:17:03,02/06/2023 11:15:00,06-JUN-23,,77.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,SALTO DO LONTRA,114043,AGENCIA REALEZA,109647157,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609311009,UE_SODR1,CO,01/06/2023,02/06/2023 09:54:02,02/06/2023 09:49:00,06-JUN-23,,67.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,SANTA IZABEL DO OESTE,114043,AGENCIA REALEZA,109156293,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609311011,UE_SODR4,CO,01/06/2023,02/06/2023 09:11:06,02/06/2023 09:10:00,06-JUN-23,,67.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,PALMAS,114011,AGENCIA PATO BRANCO,109216580,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609312155,UE_SODR2,CO,01/06/2023,02/06/2023 12:51:02,02/06/2023 10:04:00,06-JUN-23,,68.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,PEROLA DOESTE,114043,AGENCIA REALEZA,108554295,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609312212,UE_SODR4,CO,01/06/2023,02/06/2023 15:22:02,02/06/2023 14:39:00,06-JUN-23,,61.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,COLOMBO,11213,MEDICAO LESTE,35825448,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310139,UE_SODR2,CO,01/06/2023,02/06/2023 12:15:03,02/06/2023 10:32:00,06-JUN-23,,71.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,94669023,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310145,UE_SODR1,CO,01/06/2023,02/06/2023 08:50:04,02/06/2023 08:38:00,06-JUN-23,,63.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK LEIT,C048254,01/06/2023 09:29:00,C048254
6,23,OES,SAO MIGUEL DO IGUACU,114032,AGENCIA MEDIANEIRA,53405102,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310187,UE_SODR3,CO,01/06/2023,02/06/2023 14:32:06,02/06/2023 14:23:00,06-JUN-23,,71.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEITURA,C048254,01/06/2023 09:29:00,C048254
6,23,NRO,SANTO ANTONIO DO CAIUA,113041,AGENCIA PARANAVAI,104716622,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310197,UE_SODR2,CO,01/06/2023,02/06/2023 17:14:04,01/06/2023 11:25:00,06-JUN-23,,73.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.",LEITURA ENVIADA,C048254,01/06/2023 09:29:00,C048254
6,23,LES,COLOMBO,11213,MEDICAO LESTE,82935955,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310540,UE_SODR0,CO,01/06/2023,02/06/2023 12:16:02,02/06/2023 12:15:00,06-JUN-23,,71.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,OES,MARIOPOLIS,114011,AGENCIA PATO BRANCO,110743580,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310558,UE_SODR1,CO,01/06/2023,02/06/2023 17:23:03,02/06/2023 17:17:00,06-JUN-23,,86.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK,C048254,01/06/2023 09:29:00,C048254
6,23,OES,SALTO DO LONTRA,114043,AGENCIA REALEZA,46372547,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310566,UE_SODR3,CO,01/06/2023,02/06/2023 10:53:04,02/06/2023 10:52:00,06-JUN-23,,67.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,CURITIBA,11213,MEDICAO LESTE,25620754,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310573,UE_SODR0,CO,01/06/2023,02/06/2023 15:18:05,02/06/2023 15:17:00,06-JUN-23,,76.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,BOCAIUVA DO SUL,11213,MEDICAO LESTE,87222884,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310577,UE_SODR0,CO,01/06/2023,02/06/2023 16:25:03,02/06/2023 14:27:00,06-JUN-23,,58.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,BOCAIUVA DO SUL,11213,MEDICAO LESTE,55148557,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310705,UE_SODR2,CO,01/06/2023,02/06/2023 16:32:04,02/06/2023 16:31:00,06-JUN-23,,78.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,TAMARANA,115036,AGENCIA LONDRINA,107933519,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310711,UE_SODR0,CO,01/06/2023,02/06/2023 09:26:03,02/06/2023 09:24:00,06-JUN-23,,63.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK LEIT,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,107207664,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310713,UE_SODR0,CO,01/06/2023,02/06/2023 11:12:03,02/06/2023 11:10:00,06-JUN-23,,63.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK LEIT,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,ROLANDIA,115031,AGENCIA CAMBE,85650552,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303882,UE_SODR4,CO,01/06/2023,02/06/2023 11:04:07,02/06/2023 11:02:00,06-JUN-23,,68.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM."," RETORNAREI AO LOCAL, CLI N ENCONTROU CHEVE DE ACESSO.. GERAR SEQUENCIA DOIS..",C048254,01/06/2023 09:29:00,C048254
6,23,NRT,IBIPORA,115036,AGENCIA LONDRINA,90614755,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303886,UE_SODR1,CO,01/06/2023,02/06/2023 14:53:03,02/06/2023 14:52:00,06-JUN-23,,79.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM."," FOI FEITA A LEITURA, CANAIS 1,2,3,4,5,6.",C048254,01/06/2023 09:29:00,C048254
6,23,LES,FAZENDA RIO GRANDE,11213,MEDICAO LESTE,77742826,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303890,UE_SODR3,CO,01/06/2023,02/06/2023 09:58:03,02/06/2023 09:57:00,06-JUN-23,,41.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,LES,MANDIRITUBA,11213,MEDICAO LESTE,106067257,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310639,UE_SODR2,CO,01/06/2023,02/06/2023 10:52:03,02/06/2023 10:34:00,06-JUN-23,,72.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
6,23,NRO,PARANAVAI,113041,AGENCIA PARANAVAI,109384903,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310642,UE_SODR3,CO,01/06/2023,02/06/2023 17:13:03,01/06/2023 10:45:00,06-JUN-23,,64.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.",ENVIADO LEITURA,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,107861585,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310650,UE_SODR3,CO,01/06/2023,02/06/2023 14:11:03,02/06/2023 12:55:00,06-JUN-23,,62.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", OK LEIT,C048254,01/06/2023 09:29:00,C048254
6,23,NRO,IPORA,113026,AGENCIA ALTONIA,32528620,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310663,UE_SODR4,CO,01/06/2023,02/06/2023 15:58:04,02/06/2023 15:56:00,06-JUN-23,,73.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", FEITO LEITURA E ENVIADO VIA FTP,C048254,01/06/2023 09:29:00,C048254
6,23,OES,CATANDUVAS,114021,AGENCIA CASCAVEL,103948767,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609310667,UE_SODR3,CO,01/06/2023,02/06/2023 16:33:03,02/06/2023 16:30:00,06-JUN-23,,41.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", LEIITURA OK,C048254,01/06/2023 09:29:00,C048254
6,23,NRT,LONDRINA,115036,AGENCIA LONDRINA,46051325,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303902,UE_SODR2,CO,01/06/2023,02/06/2023 12:00:11,02/06/2023 11:59:00,06-JUN-23,,70.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM."," FOI FEITA A LEITURA, CSNSIS 1,2,3,4,5,6.",C048254,01/06/2023 09:29:00,C048254
6,23,OES,CORONEL DOMINGOS SOARES,114011,AGENCIA PATO BRANCO,20311419,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20234609303906,UE_SODR1,CO,01/06/2023,02/06/2023 12:51:02,02/06/2023 11:37:00,06-JUN-23,,64.0,"Realizar leitura Grupo A. Unidade sem TM. Caso encontre TM no campo, informar o COM.", ,C048254,01/06/2023 09:29:00,C048254
