COD_UN_CONS_UEE,COD_CLAS_CONS_UEE,NOM_COMP_CLI,COD_GRU_TENS_ORIG_UEE,COD_GRU_TENS_FAT_UEE,COD_SITU_UEE,SIG_REGI_RLF,NOM_MUN_RLF,ETAPA,QTD_TENS_LIG_UEE,QTD_TENS_SEC_UEE,DTA_SITU_UEE,COD_TIPO_EQIP_REU,NUM_EQIP_REU,DTA_INS_REU,ENDERECO,NUMERO
89263570,232,INDUSTRIA E COMERCIO DE TUBOS BOM JESUS LTDA,A,A,LG,NRO,DOURADINA,58,13800,,17/03/11,RG,40620237,11/02/20,EST JARDIM DO IVAI,
89259106,4145,SOJAPAR COMERCIO DE CEREAIS LTDA,A,A,LG,LES,CONTENDA,62,13800,,17/12/10,RG,31605762,08/10/18,ROD BR 476 DO XISTO,2650
89245393,4630,PLUSH GERENCIAMENTO DE RESIDUOS LTDA,A,A,LG,LES,CURITIBA,78,13800,,10/03/11,RG,27600868,31/01/20,R PROF JOSE FARANI MANSUR GUERIOS,26
89239792,155,N N VILA VERDE DO AMARAL MADEIRAS,A,A,LG,CSL,IMBITUVA,73,13800,,18/02/20,RG,31607699,18/02/20,POV BELA VISTA,
89229959,8052,MARCOS AURELIO DE ABREU RODRIGUES E SILVA,A,A,LG,NRO,MANDAGUARI,64,13800,,24/03/11,RG,32600550,14/09/18,EST KELLER,
89213874,4634,JAKOB INDUSTRIA E COMERCIO DE METAIS LTDA,A,A,LG,NRT,IBIPORA,67,13800,,28/12/10,RG,29601917,04/12/18,R JOSE ADEMIR ZAGO FILHO,153
89211979,321,MAXXWELD CONECTORES ELETRICOS LTDA,A,A,LG,LES,SAO JOSE DOS PINHAIS,66,13800,,21/12/10,RG,40623478,20/04/21,R EXP ANTONIO MACHADO,130
89199758,133,INDUSTRIA TEXTIL APUCARANA LTDA,A,A,LG,NRT,APUCARANA,86,13800,,29/12/10,RG,33616121,25/03/23,AV MINAS GERAIS,5435
89194055,8253,SEARA ALIMENTOS LTDA,A,A,LG,NRT,ROLANDIA,86,13800,,17/12/98,RG,36680543,24/01/24,AV ATLANTA,400
89186737,156,JOSE GILBERTO DE JESUS MADEIRAS,A,A,LG,CSL,INACIO MARTINS,76,13800,,25/06/14,RG,27601282,07/05/09,R D PEDRO II,
89181859,392,MOVEMAX INDUSTRIA DE MOVEIS LTDA,A,A,LG,NRT,ARAPONGAS,86,13800,,09/04/99,RG,41682976,05/04/22,R ARAPACU LISTRADO,70
89181018,78,AGRIFIRM DO BRASIL NUTRICAO ANIMAL LTDA,A,A,LG,OES,MARIPA,86,34500,,12/01/11,RG,41683320,21/12/22,ROD PR 873,
89175921,137,DIMATEX INDUSTRIA E COMERCIO DE CONFECCOES  LTDA,A,A,LG,NRO,PAICANDU,86,13800,,06/01/11,RG,40681662,30/06/21,R SEBASTIAO LAZARO DE SOUZA,468
89172701,5524,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,A,A,LG,OES,FOZ DO IGUACU,44,13800,,22/02/11,RG,30600711,22/02/11,AV REPUBLICA ARGENTINA,530
89168585,155,J C TORRES GROSSE,A,A,LG,NRT,GUAPIRAMA,75,13800,,07/04/11,RG,40622111,09/06/23,ROD PR 218,
89152859,4153,FREI DA ESQUINA COMERCIO DE CARNES LTDA,A,A,LG,LES,COLOMBO,70,13800,,26/01/04,RG,35602223,10/10/17,R RIO XINGU,66
89151836,4218,TRANSRESIDUOS AMBIENTAL S A,A,A,LG,LES,CURITIBA,59,13800,,10/03/11,RG,30600477,10/03/11,R WILLIAM BOOTH,537
89132114,137,PERIMETRO INDUSTRIA E COMERCIO DE CONFECCOES LTDA,A,A,LG,NRT,IBIPORA,67,13800,,21/12/10,RG,30600848,21/12/10,R LUIZ CARLOS ZANI,4567
89129024,378,ROLPECAS INDUSTRIA DE PRODUTOS AUTOMOTIVOS LTDA,A,A,LG,NRO,CIANORTE,67,13800,,30/09/16,RG,35600393,30/09/16,R EZIDIO BALADELLI,326
89123875,157,INCORPORADORA DE EMPREENDIMENTOS IMOBILIARIOS RELEVO PARANA LTDA,A,A,LG,OES,CORONEL DOMINGOS SOARES,64,34500,,14/04/21,RG,26600643,12/12/06,AV AUGUSTO LUCIDORO FERREIRA,3294
89120132,429,ECOPOLY GERENCIAMENTO DE RESIDUOS LTDA,A,A,LG,LES,COLOMBO,70,13800,,30/12/19,RG,32600638,04/10/18,ROD MAURO BERNARDO C. DA VEIGA ( ROD DA UVA),5306
89116194,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRO,UMUARAMA,68,34500,,06/03/03,RG,35601212,30/05/17,ROD PR 323,
89115058,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRO,CAMPO MOURAO,86,13800,,30/01/87,RG,39681105,17/12/19,AV PRES JOHN KENNEDY,1362
89108663,228,WALDINEI MARTINS CIA LTDA,A,A,LG,LES,FAZENDA RIO GRANDE,75,13800,,22/07/16,RG,31607732,27/12/12,R RIO EUFRATES,473
89108582,249,MAMARSA INDUSTRIA CERAMICA LTDA,A,A,LG,CSL,ORTIGUEIRA,71,13800,,18/03/11,RG,32600546,03/07/19,EST AGUA DAS PEDRAS,
89107888,5419,DATA SHOP CONSULTORIA E ADMINISTRACAO DE BENS LTDA,A,A,LG,NRO,MARINGA,76,13800,,18/12/81,RG,35602626,29/05/17,R SANTOS DUMONT,2971
89106741,6200,EDIFICIO EXECUTIVE CENTER TORONTO,A,A,LG,LES,CURITIBA,86,13800,,10/12/09,RG,36680317,11/11/16,AV MAL FLORIANO PEIXOTO,672
89100360,4692,PRIMATO COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,TOLEDO,86,13800,,17/12/10,RG,40681587,17/06/20,AV SEN ATTILIO FONTANA,2790
89091809,4642,WMS SUPERMERCADOS DO BRASIL LTDA,A,A,LG,CSL,PONTA GROSSA,86,13800,,24/12/10,RG,40682309,18/02/21,R NICOLAU KLUPPEL NETTO,1529
89086376,302,INBRAELL INDUSTRIA BRASILEIRA DE ELETROCALHAS LTDA,A,A,LG,LES,CURITIBA,72,13800,,17/09/15,RG,28600105,13/06/13,ROD BR277 CURITIBA PONTA GROSSA,6060
89068106,4101,HYUNDAI CAOA DO BRASIL LTDA,A,A,LG,NRT,LONDRINA,78,13800,,04/01/11,RG,40622892,08/10/21,AV BRASILIA,2700
89055691,231,VIEIRA RUIZ GASPERIN LTDA,A,A,LG,NRO,UMUARAMA,68,13800,,28/06/17,RG,35601236,10/09/15,AV PARANA,8215
89055128,5615,CLUBE DOS EMPREGADOS DA PETROBRAS CEPE,A,A,LG,CSL,SAO MATEUS DO SUL,75,13800,,09/12/85,RG,31600260,25/08/11,R MANOEL CUNHA BITENCOURT,2100
89044606,4218,COMERCIAL DE ALIMENTOS VIRGINIA LTDA,A,A,LG,NRO,MARINGA,75,13800,,17/12/10,RG,31601075,01/02/12,AV MELVIM JONES,1396
89044274,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,17/12/10,RG,36680487,01/12/16,AV ALZIRO ZARUR,1575
89040830,4638,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,21/12/10,RG,36680483,26/07/21,AV LUCILIO DE HELD,1477
89039858,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,SARANDI,86,13800,,06/03/09,RG,36680171,11/10/16,R JOSE EMILIANO DE GUSMAO,483
89038711,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARIALVA,86,13800,,21/09/09,RG,36680386,17/11/16,R CYPRIANO PARPINELLI,1070
89038371,7312,SECRETARIA DE ESTADO DA EDUCACAO SEED,A,A,LG,OES,TOLEDO,75,13800,,08/12/10,RG,30601207,08/12/10,PQ DE EXPOSICOES,
89027892,180,ANDREATTA INDUSTRIA E COMERCIO DE ADESIVOS LTDA,A,A,LG,LES,CURITIBA,76,13800,,23/12/10,RG,27600912,23/12/10,R CAD RENO GUIDO LONGO JUNIOR,11
89026900,6400,SUELEN DAVIES FERREIRA,A,A,LG,NRO,QUERENCIA DO NORTE,70,13800,,20/05/16,RG,35601156,13/01/17,EST ADECOM,
89021827,5800,MITRA DIOCESANA DE TOLEDO,A,A,LG,OES,TOLEDO,65,13800,,13/12/10,RG,35602996,20/12/22,R LARGO SAO VICENTE DE PAULO,11210
88996352,4135,BELAGRICOLA COMERCIO E REPRESENTACOES DE PRODUTOS AGRICOLAS S A,A,A,LG,NRT,PRADO FERREIRA,86,13800,,29/03/11,RG,37680720,07/07/17,ROD PR 170,
88996255,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRT,ARAPONGAS,86,13800,,11/01/11,RG,33616100,16/06/16,R IRAUNA,
88992071,4150,GUEPARDO IMPORTACAO E EXPORTACAO LTDA,A,A,LG,OES,PATO BRANCO,77,13800,,10/12/10,RG,30601167,10/12/10,ROD BR 158,11781
88973166,4837,GFA HOTELARIA LTDA,A,A,LG,LES,CURITIBA,64,13800,,23/03/11,RG,31605669,26/02/19,R DR PEDROSA,385
88950859,167,TROMBINI EMBALAGENS S A,A,A,LG,LES,CURITIBA,86,13800,,18/05/75,RG,41683483,13/12/21,R JOSE CASAGRANDE,803
88949664,5615,CLUBE PONTA LAGOA,A,A,LG,CSL,PONTA GROSSA,70,13800,,15/12/10,RG,29602260,15/12/10,PCA MAL FLORIANO PEIXOTO,116
88947041,167,TROMBINI EMBALAGENS S A,A,A,LG,LES,CURITIBA,72,13800,,06/04/04,RG,31601910,02/04/12,R JOSE CASAGRANDE,803
88928160,4244,FOR BROTHERS EMPREENDIMENTOS IMOBILIARIOS LTDA,A,A,LG,NRT,JANDAIA DO SUL,67,13800,,30/10/74,RG,31607180,22/01/19,ROD BR 376,
88913643,4642,WMS SUPERMERCADOS DO BRASIL LTDA,A,A,LG,LES,ARAUCARIA,86,13800,,29/12/10,RG,40682143,25/08/20,AV ARCHELAU DE ALMEIDA TORRES,1515
88906426,32,PEDREIRA NOSSA SENHORA DA LUZ LTDA,A,A,LG,OES,CLEVELANDIA,76,13800,,28/03/08,RG,35600843,24/08/17,R INVERNADA DO BANHO,
88903540,249,CERAMICA RESNIK LTDA,A,A,LG,CSL,PRUDENTOPOLIS,72,13800,,21/07/08,RG,27601170,21/07/08,ROD BR 373,
88896668,225,DECHRA BRASIL PRODUTOS VETERINARIOS LTDA,A,A,LG,NRT,LONDRINA,86,13800,,18/12/10,RG,36680184,01/10/20,TR DALVA DE OLIVEIRA,237
88886476,4218,THERMOFOZ TRANSPORTADORA LTDA,A,A,LG,OES,SANTA TEREZINHA DE ITAIPU,71,34500,,03/12/10,RG,32600092,18/08/14,R BRAS EMILIANO,161
88879674,4642,CIA BEAL DE ALIMENTOS,A,A,LG,OES,CASCAVEL,86,13800,,03/12/10,RG,36680086,20/07/16,AV PRES TANCREDO NEVES,1780
88872815,343,FAST ARIAM EQUIPAMENTOS LTDA,A,A,LG,NRT,LONDRINA,86,13800,,29/09/88,RG,38680855,21/12/18,AV ESPERANTO,703
88867447,8005,DARCI SILVESTRE,A,A,LG,OES,SANTA HELENA,89,34500,,02/12/10,RG,35600817,21/12/23,LIN SANTA CRUZ,0
88846393,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,ALVORADA DO SUL,86,13800,,27/06/16,RG,39681118,25/10/19,GLB REPRESA CAPIVARA,
88846040,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,BELA VISTA DO PARAISO,86,13800,,18/11/98,RG,39681055,23/10/19,ROD PR 445,
88845311,155,J WEIGERT LTDA,A,A,LG,CSL,JAGUARIAIVA,67,13800,,06/07/06,RG,35601288,09/03/18,R ROVILIO CHRISTIANETTI,362
88840050,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,SABAUDIA,86,13800,,13/07/84,RG,39680974,12/11/19,ROD PR 218,
88839788,4147,VILELA MACHADO LTDA EM RECUPERACAO JUDICIAL,A,A,LG,NRT,SERTANOPOLIS,71,13800,,03/07/19,RG,40622164,04/04/23,AV SEIS DE JUNHO,37
88838986,4147,VILELA MACHADO LTDA EM RECUPERACAO JUDICIAL,A,A,LG,NRT,SERTANEJA,73,13800,,04/03/04,RG,32600301,22/07/13,PR 160,0
88838498,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,CAMBE,78,13800,,04/05/84,RG,32600291,28/05/13,R JOSE GOMEDI,281
88838013,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,CAMBE,86,13800,,18/11/98,RG,36680461,02/12/16,AV JOSE BONIFACIO,3400
88837556,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,JAGUAPITA,70,13800,,08/06/84,RG,27600316,01/12/10,AV PARANA,1400
88837173,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,LONDRINA,86,13800,,25/03/03,RG,39681042,12/12/19,DST IRERE,
88836754,4147,COCAMAR COOPERATIVA AGROINDUSTRIAL,A,A,LG,NRT,TAMARANA,63,13800,,11/05/04,RG,40624687,10/08/21,PQ INDUSTRIAL DE TAMARANA,0
88830853,4650,SANCHES SCUISATO LTDA,A,A,LG,NRT,ROLANDIA,65,13800,,03/12/10,RG,30601380,03/12/10,AV MARZADEMA,
88820092,194,AGRO INDUSTRIAL SAO LUIZ LTDA,A,A,LG,LES,PARANAGUA,72,13800,,03/06/98,RG,31606370,24/02/17,R CONSELHEIRO CORREA,625
88810640,4657,POSTO NOVO BATEL LTDA,A,A,LG,LES,CURITIBA,63,13800,,02/02/16,RG,31605564,02/04/13,R BP DOM JOSE,2550
88804925,235,FIBRATELHAS INDUSTRIA E COMERCIO DE FIBERGLASS LTDA,A,A,LG,LES,CURITIBA,68,13800,,09/02/11,RG,40623129,18/02/22,R BALDUR MAGNUS GRUBBA,2989
88796418,4642,KAIROS COMERCIO DE ALIMENTOS LTDA,A,A,LG,NRO,UBIRATA,75,13800,,10/09/02,RG,31601086,25/11/11,R MAL FLORIANO PEIXOTO,1229
88794300,4837,COMERCIAL CATUMBI LTDA,A,A,LG,OES,FOZ DO IGUACU,86,13800,,10/02/98,RG,40682562,15/12/22,R ALMIRANTE BARROSO,2006
88788024,155,J S A MARTINS CIA LTDA,A,A,LG,CSL,IPIRANGA,69,13800,,18/01/05,RG,31603827,08/07/13,POV AVENCAL,
88787770,8052,VALDIR COLETTI,A,A,LG,NRT,SIQUEIRA CAMPOS,41,13800,,25/06/09,RG,31600682,30/08/11,BRO AGUA DA PEDREIRA,
88784444,4657,AUTO POSTO PETROCOMBO LTDA,A,A,LG,NRO,MARINGA,42,13800,,14/12/21,RG,40621428,25/08/20,AV COLOMBO,6300
88778215,4642,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,TERRA ROXA,86,13800,,26/11/10,RG,36680219,30/10/19,AV PRESIDENTE CASTELO BRANCO,312
88776255,249,CERAMICA PRINCIVAL LTDA,A,A,LG,LES,SAO JOSE DOS PINHAIS,75,13800,,04/03/11,RG,29601492,04/03/11,EST CACHOEIRA AGARAU,0
88759970,4698,COMERCIO DO VESTUARIO CATSUZO NAKA LTDA,A,A,LG,NRO,MARINGA,71,13800,,15/02/11,RG,30600178,15/02/11,AV BRASIL,3454
88755681,433,MERIDIONAL PARTICIPACOES LTDA,A,A,LG,NRO,TAPEJARA,70,34500,,25/12/18,RG,30600204,16/06/13,AV ANTONIO SCHIMIDT VILLELA,713
88755533,4843,ECO RESORT HOTEL CAPIVARI LTDA,A,A,LG,LES,CAMPINA GRANDE DO SUL,75,13800,,20/08/20,RG,26600630,15/03/07,ROD BR 116,
88750558,129,CRIATIVA INDUSTRIA E COMERCIO DE ARTIGOS DO VESTUARIO E EPI LTDA,A,A,LG,NRO,MARINGA,72,13800,,27/10/23,RG,40622712,16/04/21,AV PREF SINCLER SAMBATTI,
88743551,4218,RODOBRAS FOODS TRANSPORTES RODOVIARIOS LTDA,A,A,LG,LES,CURITIBA,71,13800,,06/01/22,RG,29601975,06/12/10,EST VELHA DO BARIGUI,2364
88731936,4680,ALBATROS PERSONALIZACAO DE TAPETES LTDA,A,A,LG,LES,ALMIRANTE TAMANDARE,63,13800,,07/01/17,RG,30600485,20/01/11,R MANOEL ROSEMANN,179
88731693,4643,ALCI C ALEXANDRE FRIOS,A,A,LG,NRO,UMUARAMA,70,13800,,18/12/97,RG,31604622,29/10/14,AV ANGELO MOREIRA DA FONSECA,1611
88726991,4145,COAMO AGROINDUSTRIAL COOPERATIVA,A,A,LG,CSL,PITANGA,86,34500,,13/12/10,RG,40681496,17/06/20,ROD PR 466,
88726304,4641,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MANDAGUARI,86,13800,,06/03/09,RG,36680335,31/10/16,R MANOEL ANTUNES PEREIRA,800
88726274,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,01/12/08,RG,33616257,24/05/16,AV PEDRO TAQUES,294
88716350,137,STILLER VESTUARIO LTDA,A,A,LG,OES,SANTA HELENA,73,13800,,26/11/10,RG,30600243,16/04/13,R ANGELO CATTANI,1201
88715566,6200,CONDOMINIO CENTRO EMPRESARIAL ANTARTICA,A,A,LG,CSL,PONTA GROSSA,61,13800,,26/11/10,RG,30601293,09/10/11,R SANTOS DUMONT,855
88713113,8715,FORCA E LUZ CORONEL VIVIDA LTDA,A,A,LG,OES,CORONEL VIVIDA,95,13800,,24/11/10,RG,1516559,04/06/23,R IGUACU,798
88709426,4145,COAMO AGROINDUSTRIAL COOPERATIVA,A,A,LG,CSL,RESERVA,86,13800,,21/12/10,RG,39681066,24/04/20,ROD PR 239 RES CDA,
88705730,241,ENGEMARKO PRE MOLDADOS LTDA,A,A,LG,OES,MARECHAL CANDIDO RONDON,41,13800,,25/11/10,RG,30601180,14/03/15,R NOVE DE AGOSTO,
88686671,4218,SIDERAL LINHAS AEREAS LTDA,A,A,LG,LES,SAO JOSE DOS PINHAIS,51,13800,,27/02/09,RG,31606525,25/05/15,ROD CONTORNO LESTE BR 116,9119
88684245,4698,PEDRO ANTONIO FURLANETO,A,A,LG,NRT,LONDRINA,76,13800,,13/12/19,RG,30601081,13/12/19,R PIAUI,1100
88681955,5416,H A S IMOVEIS LTDA,A,A,LG,NRT,LONDRINA,68,13800,,30/03/23,RG,30600919,26/10/10,AV RIO DE JANEIRO,303
88679705,4638,JOV ADMINISTRADORA DE IMOVEIS LOCACAO E PARTICIPACOES LTDA,A,A,LG,NRO,CIANORTE,77,13800,,31/10/23,RG,29601597,25/08/11,AV GOIAS,1066
88679691,4641,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,04/03/05,RG,36680045,23/12/16,AV TUIUTI,1672
88679683,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,23/02/07,RG,37680605,24/04/17,AV MANDACARU,247
88679675,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,23/03/07,RG,36680474,01/12/16,AV BRASIL,7225
88679667,4641,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,PARANAVAI,86,13800,,27/05/97,RG,36680485,09/02/17,R PERNAMBUCO,999
88679659,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,CIANORTE,86,13800,,17/03/04,RG,33616206,20/05/16,AV EDSON LIMA SOUTO,40
88679624,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,14/12/04,RG,33616096,24/05/16,AV MORANGUEIRA,1505
88679616,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,17/07/95,RG,41683247,23/01/24,AV DAS PALMEIRAS,356
88679322,296,CROWN EMBALAGENS METALICAS DA AMAZONIA S A,A,A,LG,CSL,PONTA GROSSA,86,138000,,12/11/10,RG,36680246,24/10/16,ROD BR 376,
88676102,229,MAXBELT INDUSTRIA E COMERCIO LTDA,A,A,LG,NRO,MARINGA,86,13800,,22/03/16,RG,40681375,30/04/20,ROD PR 317 RODOVIA DA MODA,
88675050,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,22/10/08,RG,36680001,29/06/16,AV CERRO AZUL,953
88674452,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,17/01/02,RG,36680402,21/12/16,AV TAMANDARE,903
88672727,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,09/12/03,RG,36680388,25/11/16,AV BRASIL,4724
88671313,4171,ARIOVALDO COSTA PAULO CIA LTDA,A,A,LG,NRO,MARINGA,76,13800,,29/05/15,RG,35600402,24/11/16,AV BRASIL,7240
88653935,5620,NEW YORK BAR LTDA,A,A,LG,NRT,LONDRINA,71,13800,,25/08/20,RG,30600857,01/12/10,AV PREF FARIA LIMA,760
88645797,4642,LUERSEN COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,A,A,LG,OES,CAPANEMA,76,13800,,10/11/10,RG,30600235,10/11/10,AV INDEPENDENCIA,915
88642607,157,BASE FORTE COMPENSADOS E LAMINADOS LTDA,A,A,LG,CSL,IMBITUVA,73,13800,,02/04/14,RG,31603903,12/12/13,R BENEDITO PERRETI,323
88637808,4644,MAGAZINE LUIZA S A,A,A,LG,NRO,MARINGA,86,13800,,07/12/10,RG,36680404,20/12/16,AV COLOMBO,9357
88634299,4416,COMERCIAL AGRICOLA GIMENEZ LTDA,A,A,LG,NRO,FLORAI,71,13800,,24/03/11,RG,30601087,29/08/19,R RUI BARBOSA,597
88633551,283,PASSAFARO METAL MECANICA DO BRASIL LTDA,A,A,LG,NRO,MARINGA,67,13800,,22/05/18,RG,26600010,23/07/08,R ALUIZIO NUNES COSTA,525
88632172,234,HAPLOS INDUSTRIA E COMERCIO LTDA,A,A,LG,NRO,SARANDI,78,13800,,30/01/15,RG,35601136,23/09/15,AV MAJ AFONSO DELAMBERT OLIVEIRA,58
88627772,4837,BRASTURINVEST INVESTIMENTOS TURISTICOS S A,A,A,LG,LES,CURITIBA,64,127,220,11/07/07,RG,40622489,25/01/24,R COM ARAUJO,499
88626873,4837,BRASTURINVEST INVESTIMENTOS TURISTICOS S A,A,A,LG,LES,CURITIBA,64,13800,,11/07/07,RG,40622403,25/01/24,R COM ARAUJO,499
88622843,162,VALDIR ANOR DE ASSIS,A,A,LG,NRO,IPORA,53,34500,,28/12/10,RG,29602084,28/12/10,ROD PR 323  JOAO JORGE SAAD,
88617491,4692,CEQNEP CENTRAL MANIP QUIMIOT NUTRICAO ENT E PARENT LTDA,A,A,LG,LES,CURITIBA,67,13800,,23/11/10,RG,29602049,23/11/10,R SALDANHA MARINHO,1439
88605310,247,IVONESIO PAZ CIA LTDA,A,A,LG,CSL,IMBITUVA,77,34500,,14/03/11,RG,40625518,06/01/23,ROD BR 373,
88605256,334,NAIFLA IND E COM DE PRODUTOS PNEUMATICOS LTDA,A,A,LG,NRO,MARINGA,47,13800,,18/01/11,RG,40621429,18/06/21,R BRAZ IZELLI,546
88588084,4619,IDAZA DISTRIBUIDORA DE PETROLEO LTDA,A,A,LG,LES,ARAUCARIA,67,13800,,14/01/08,RG,31605665,08/02/13,R DR ELI VOLPATO,600
88587568,4171,AVIEXP IMPORTACAO E EXPORTACAO LTDA,A,A,LG,LES,ARAUCARIA,70,13800,,25/04/14,RG,35602196,18/05/16,COL GUAJUVIRA,2171
88587266,302,WOLF LEV INDUSTRIAL LTDA,A,A,LG,LES,CURITIBA,86,13800,,23/03/07,RG,40624930,21/12/23,R ANGELINA LEGAT PASINI,782
88585409,231,AOKI INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,A,A,LG,NRO,MARINGA,74,13800,,06/01/15,RG,31606099,02/10/13,AV MARCELO MESSIAS BUSIQUIA,81
88582590,6400,JOSE NEIDE RAMILDE,A,A,LG,NRO,SANTA ISABEL DO IVAI,67,13800,,17/10/14,RG,40624714,22/11/23,EST SJV RAMAL 26,
88580415,4644,AMERICANAS S A EM RECUPERACAO JUDICIAL,A,A,LG,NRT,APUCARANA,86,13800,,19/11/10,RG,40682329,12/09/23,PCA MANOEL RIBAS,135
88579786,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,PARANAVAI,86,13800,,22/11/10,RG,41683296,08/12/23,R MANOEL RIBAS,2444
88579735,4642,COMPANHIA SULAMERICANA DE DISTRIBUICAO,A,A,LG,NRO,MARINGA,86,13800,,23/11/10,RG,33616260,24/05/16,AV BRASIL,2821
88576264,4855,CAIXA ECONOMICA FEDERAL,A,A,LG,NRT,LONDRINA,65,13800,,26/05/10,RG,29601329,26/05/10,AV SAUL ELKIND,1510
88575829,7307,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,A,A,LG,LES,CURITIBA,61,13800,,05/07/22,RG,40623430,23/05/22,ROD BR 116,3312
88575691,80,USINA DE ACUCAR SANTA TEREZINHA LTDA EM RECUPERACAO JUDICIAL,A,A,LG,NRO,RONDON,86,34500,,12/12/88,RG,37680608,08/08/18,ROD PR 492 MARIO ANTONIO DE LIMA,
88574717,190,USINA DE ACUCAR SANTA TEREZINHA LTDA EM RECUPERACAO JUDICIAL,A,A,LG,NRO,SAO TOME,64,34500,,01/01/85,RG,31607457,06/04/15,ROD PR 082 IND CIT,
88569284,74,JOAO KONJUNSKI E CIA LTDA,A,A,LG,OES,CANTAGALO,48,13800,,25/10/05,RG,35602443,15/12/16,ROD BR 277,0
88559513,4657,KS COMERCIO DE COMBUSTIVEL E CONVENIENCIA LTDA,A,A,LG,LES,CURITIBA,78,13800,,20/12/02,RG,31605561,26/04/13,R ALCINO GUANABARA,1410
88556697,27,COTRAGON EXTRACAO COMERCIO DE AREIA LTDA,A,A,LG,LES,SAO JOSE DOS PINHAIS,75,13800,,18/01/11,RG,29601909,18/01/11,ROD BR 376,18700
88555119,68,LATICINIOS SUCESSO LTDA,A,A,LG,OES,PLANALTO,86,13800,,10/11/10,RG,39681024,09/04/19,LIN KM 48,0
88532585,4153,AS COMERCIAL LTDA,A,A,LG,NRT,CAMBE,67,13800,,20/04/20,RG,40620143,20/04/20,PTR BRATISLAWA,0
88514790,8709,CELESC DISTRIBUICAO S A,A,A,LG,SCD,CURITIBA,95,34500,,11/11/10,RG,1042185,07/12/15,ROD SC 404,160
88514439,8715,COMPANHIA CAMPOLARGUENSE DE ENERGIA COCEL,A,A,LG,SCD,CURITIBA,95,34500,,11/11/10,RG,69781,01/07/19,R RUI BARBOSA,520
88514293,8715,COMPANHIA CAMPOLARGUENSE DE ENERGIA COCEL,A,A,LG,SCD,CURITIBA,95,13800,,11/11/10,RG,69767,01/07/19,R RUI BARBOSA,520
88513890,8715,COMPANHIA CAMPOLARGUENSE DE ENERGIA COCEL,A,A,LG,SCD,CURITIBA,95,13800,,11/11/10,RG,69752,01/07/19,R RUI BARBOSA,520
88513645,8715,COMPANHIA CAMPOLARGUENSE DE ENERGIA COCEL,A,A,LG,SCD,CURITIBA,95,138000,,11/11/10,RG,69753,01/05/21,R RUI BARBOSA,520
88513556,8715,COMPANHIA CAMPOLARGUENSE DE ENERGIA COCEL,A,A,LG,SCD,CURITIBA,95,13800,,11/11/10,RG,69768,01/07/19,R RUI BARBOSA,520
